run_id,task_id,robot_id,start_zone,goal_zone,static_path_length_m,turn_count,junction_crossings_count,nominal_speed_mps,fleet_size,candidate_corridor_count,mean_nearby_robot_count,avg_nearby_robot_speed_mps,max_corridor_queue_length,reservation_count,corridor_occupancy_ratio,active_blockage_count,waiting_time_s,total_stop_time_s,mean_peer_freshness_ms,task_load_count,actual_travel_time_s
run_1788966178,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,1.38,0.35,22,310,1.0,3527,45.56,41.56,51.6,2,77.9
run_1788966178,rnd_task_006,robot_1,Central,South,32.34,2,0,4.0,4,2,0.93,0.48,27,281,1.0,3200,34.9,30.9,51.6,2,70.6
run_1788966645,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,1.71,0.8,33,628,1.0,4324,90.65,86.65,50.0,3,193.0
run_1788966645,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,0.71,0.55,25,364,1.0,2160,55.2,51.2,50.0,2,100.4
run_1788966645,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,3.49,0.81,25,353,1.0,2085,45.1,41.1,50.0,2,91.0
run_1788966645,rnd_task_006,robot_2,Central,South,32.34,2,0,4.0,4,2,1.27,1.38,20,306,1.0,2631,52.13,48.13,50.0,1,112.5
run_1788967073,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.15,0.0,35,761,1.0,6032,95.33,91.33,82.6,3,195.0
run_1788967073,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,0.54,0.4,30,507,1.0,4494,76.05,72.05,82.6,3,138.4
run_1788967073,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.32,0.23,33,572,1.0,4800,95.18,91.18,84.2,3,150.2
run_1788967073,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.04,0.21,23,353,1.0,3412,56.89,52.89,81.9,3,99.5
run_1788967459,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.92,0.41,33,635,1.0,6399,113.71,109.71,50.0,3,221.8
run_1788967459,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,1.3,0.0,9,167,1.0,1250,29.5,25.5,50.0,2,49.2
run_1788967459,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.18,1.55,16,407,1.0,3889,73.16,69.16,50.0,3,131.5
run_1788967459,rnd_task_006,robot_1,Central,South,32.34,2,0,4.0,4,2,1.58,0.65,32,540,1.0,6193,107.74,103.74,50.0,2,191.7
run_1788967943,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.55,0.63,26,546,1.0,6019,73.8,69.8,53.1,3,159.7
run_1788967943,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,0.75,0.38,24,310,1.0,3024,48.95,44.95,54.4,3,91.1
run_1788967943,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.7,0.0,21,245,1.0,1722,34.66,30.66,54.5,3,60.1
run_1788967943,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.09,0.16,26,437,1.0,4253,62.95,58.95,54.3,3,116.4
run_1788968291,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,1.32,0.63,30,436,1.0,3105,52.97,48.97,50.0,3,130.5
run_1788968291,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,1.06,0.39,22,256,1.0,1368,38.99,34.99,50.0,3,70.5
run_1788968291,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.84,0.0,19,208,1.0,1192,35.3,31.3,50.6,3,56.5
run_1788968291,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.21,2.11,30,436,1.0,3079,69.27,65.27,50.0,3,119.5
run_1788969018,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.44,0.82,35,595,1.0,6555,93.36,89.36,50.0,7,184.3
run_1788969018,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,1.93,0.5,24,278,1.0,3391,54.79,50.79,50.0,4,103.8
run_1788969018,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,1.63,0.0,17,160,1.0,1405,29.3,25.3,50.0,3,47.8
run_1788969018,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.24,0.93,25,344,1.0,3711,58.8,54.8,50.5,5,110.2
run_1788969018,rnd_task_006,robot_1,Central,South,32.34,2,0,4.0,4,2,2.1,0.44,13,202,1.0,2488,36.47,32.47,50.0,5,71.6
run_1788969018,rnd_task_007,robot_3,South,North,47.9,4,2,4.0,4,2,1.2,0.99,30,467,1.0,5430,59.59,55.59,50.0,7,130.7
run_1788969018,rnd_task_008,robot_2,Central,North,41.91,2,1,4.0,4,2,0.87,0.93,32,588,1.0,6697,85.03,81.03,50.7,7,157.8
run_1788969018,rnd_task_009,robot_1,South,South,4.48,2,0,4.0,4,1,0.14,1.17,18,288,1.0,3239,42.55,38.55,50.0,4,71.3
run_1788969018,rnd_task_010,robot_4,South,Central,70.06,4,2,4.0,4,2,0.18,1.17,19,342,1.0,3877,46.38,42.38,50.0,5,94.9
run_1788969018,rnd_task_011,robot_1,Central,Central,60.91,2,1,4.0,4,1,0.61,0.77,27,627,1.0,6622,84.8,80.8,50.0,6,169.5
run_1788969018,rnd_task_012,robot_3,North,North,14.74,2,0,4.0,4,1,0.21,0.96,24,563,1.0,5823,84.09,80.09,50.0,6,146.2
run_1788969018,rnd_task_013,robot_2,South,North,77.84,4,2,4.0,4,2,1.22,0.59,20,466,1.0,5264,60.25,56.25,50.5,5,126.0
run_1788969018,rnd_task_014,robot_4,South,Central,64.69,4,2,4.0,4,2,0.16,0.36,20,528,1.0,5770,72.36,68.36,50.0,6,137.7
run_1788969018,rnd_task_016,robot_1,North,North,43.06,2,1,4.0,4,1,1.98,1.24,37,767,1.0,7393,76.67,72.67,50.0,8,179.1
run_1788969018,rnd_task_017,robot_3,North,North,53.99,2,1,4.0,4,1,1.32,0.98,26,450,1.0,3626,37.87,33.87,50.0,5,86.9
run_1788969018,rnd_task_018,robot_2,South,North,68.63,4,2,4.0,4,2,1.76,0.9,35,533,1.0,5063,51.21,47.21,51.1,5,120.8
run_1788969018,rnd_task_019,robot_4,South,North,72.98,4,2,4.0,4,2,0.19,2.16,36,618,1.0,5849,71.15,67.15,50.0,6,150.2
run_1788969018,rnd_task_020,robot_3,North,North,26.6,2,1,4.0,4,1,4.74,0.56,27,383,1.0,4509,48.73,44.73,50.0,6,115.9
run_1788969018,rnd_task_021,robot_2,South,North,80.64,4,2,4.0,4,2,0.6,0.74,27,567,1.0,8348,93.61,89.61,50.7,9,189.7
run_1788969018,rnd_task_022,robot_1,Central,North,35.54,2,1,4.0,4,2,2.1,0.74,23,393,1.0,6281,71.49,67.49,50.0,6,133.1
run_1788969018,rnd_task_023,robot_4,North,North,33.5,2,1,4.0,4,1,0.48,0.51,7,125,1.0,2182,28.13,24.13,50.0,4,49.6
run_1788969018,rnd_task_024,robot_3,Central,North,38.87,2,1,4.0,4,2,0.73,0.96,24,406,1.0,6515,75.41,71.41,50.0,7,133.7
run_1788969018,rnd_task_026,robot_4,Central,Central,46.78,2,0,4.0,4,1,1.13,0.72,18,213,1.0,3226,36.34,32.34,50.0,4,61.4
run_1788969018,rnd_task_027,robot_1,South,North,60.85,4,2,4.0,4,2,0.36,0.48,28,683,1.0,9062,111.71,107.71,50.0,9,212.7
run_1788969018,rnd_task_028,robot_4,South,South,36.57,2,1,4.0,4,1,0.0,1.6,23,337,1.0,4414,53.63,49.63,50.0,6,107.6
run_1788969018,rnd_task_029,robot_2,North,North,40.46,2,1,4.0,4,1,1.55,0.91,26,631,1.0,8073,117.7,113.7,50.6,9,195.5
run_1788969018,rnd_task_030,robot_3,North,Central,23.19,2,0,4.0,4,2,0.0,1.6,20,235,1.0,2494,37.48,33.48,50.0,3,65.5
run_1788969018,rnd_task_031,robot_3,North,North,11.58,2,0,4.0,4,1,3.48,0.63,17,280,1.0,4247,53.34,49.34,50.0,4,90.0
run_1788969018,rnd_task_032,robot_4,North,Central,43.94,2,1,4.0,4,2,0.0,1.6,16,364,1.0,4695,54.38,50.38,50.0,5,109.5
run_1788969018,rnd_task_033,robot_3,Central,South,66.72,4,2,4.0,4,2,1.88,0.85,20,414,1.0,5290,79.61,75.61,50.0,7,137.4
run_1788969018,rnd_task_034,robot_1,Central,Central,37.45,2,0,4.0,4,1,1.61,0.87,18,306,1.0,3805,56.12,52.12,50.0,5,94.8
run_1788969018,rnd_task_036,robot_4,South,South,32.0,2,1,4.0,4,1,0.48,0.3,18,341,1.0,5264,67.96,63.96,50.0,6,125.9
run_1788969018,rnd_task_037,robot_2,South,Central,75.02,4,2,4.0,4,2,1.69,0.64,19,347,1.0,5545,64.91,60.91,50.5,6,130.6
run_1788969018,rnd_task_038,robot_1,Central,South,23.83,2,0,4.0,4,2,0.0,1.6,10,74,1.0,2836,34.83,30.83,50.0,6,63.2
run_1788969018,rnd_task_039,robot_3,South,Central,40.61,2,1,4.0,4,2,0.2,0.56,18,211,1.0,5025,66.54,62.54,50.0,6,114.7
run_1788969018,rnd_task_040,robot_4,North,South,71.72,4,2,4.0,4,2,0.0,0.0,21,330,1.0,5529,62.33,58.33,50.0,6,133.3
run_1788969018,rnd_task_041,robot_2,Central,South,93.74,4,2,4.0,4,2,0.0,1.6,20,329,1.0,5053,65.7,61.7,50.7,5,122.9
run_1788969018,rnd_task_042,robot_1,South,Central,71.04,4,2,4.0,4,2,0.39,1.77,19,322,1.0,4461,56.76,52.76,50.0,4,110.1
run_1788969018,rnd_task_043,robot_3,North,North,13.73,2,0,4.0,4,1,0.0,1.6,13,216,1.0,1487,26.64,22.64,50.0,4,48.6
run_1788969018,rnd_task_044,robot_1,South,North,71.83,4,2,4.0,4,2,0.57,1.25,28,552,1.0,5264,72.3,68.3,50.0,1,152.1
run_1788973352,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.51,1.04,43,692,1.0,3527,71.18,67.18,51.2,6,155.51
run_1788973352,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,0.65,0.24,40,392,1.0,1616,40.27,36.27,51.2,4,76.91
run_1788973352,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.61,0.0,40,381,1.0,1414,41.16,37.16,64.7,3,69.71
run_1788973352,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.0,0.01,42,548,1.0,2609,61.29,57.29,51.0,5,118.81
run_1788973352,rnd_task_006,robot_1,Central,South,32.34,2,0,4.0,4,2,0.12,0.19,28,445,1.0,2719,66.61,62.61,66.0,6,116.71
run_1788973352,rnd_task_007,robot_3,South,North,47.9,4,2,4.0,4,2,0.0,0.27,40,894,1.0,4785,122.69,118.69,51.4,9,214.4
run_1788973352,rnd_task_008,robot_2,Central,North,41.91,2,1,4.0,4,2,0.0,1.6,36,607,1.0,3002,70.27,66.27,51.7,6,132.0
run_1788973352,rnd_task_009,robot_4,South,South,4.48,2,0,4.0,4,1,0.07,0.78,24,344,1.0,1839,45.01,41.01,50.9,4,82.0
run_1788973352,rnd_task_010,robot_1,South,Central,70.06,4,2,4.0,4,2,0.0,1.6,27,375,1.0,1621,37.49,33.49,66.6,5,73.52
run_1788973352,rnd_task_011,robot_4,Central,Central,60.91,2,1,4.0,4,1,1.23,0.69,24,497,1.0,2237,54.71,50.71,51.4,6,109.89
run_1788973352,rnd_task_012,robot_2,North,North,14.74,2,0,4.0,4,1,0.0,1.6,23,414,1.0,2154,64.26,60.26,50.9,6,106.81
run_1788973352,rnd_task_013,robot_1,South,North,77.84,4,2,4.0,4,2,1.37,0.57,28,521,1.0,2544,65.0,61.0,66.3,6,124.49
run_1788973352,rnd_task_014,robot_3,South,Central,64.69,4,2,4.0,4,2,0.66,0.98,25,613,1.0,2841,98.25,94.25,51.6,6,172.78
run_1788973352,rnd_task_016,robot_4,North,North,43.06,2,1,4.0,4,1,11.24,0.09,36,1523,1.0,7458,504.24,500.24,51.3,14,607.1
run_1788973352,rnd_task_017,robot_2,North,North,53.99,2,1,4.0,4,1,0.41,0.8,18,505,1.0,1984,102.84,98.84,51.6,5,180.51
run_1788973352,rnd_task_018,robot_1,South,North,68.63,4,2,4.0,4,2,5.42,0.09,34,1601,1.0,8299,527.93,523.93,66.2,14,661.12
run_1788973352,rnd_task_019,robot_3,South,North,72.98,4,2,4.0,4,2,0.0,1.6,15,343,1.0,1576,96.81,92.81,51.4,4,174.93
run_1788973352,rnd_task_020,robot_2,North,North,26.6,2,1,4.0,4,1,0.0,1.6,11,162,1.0,815,43.84,39.84,51.1,3,93.0
run_1788973352,rnd_task_022,robot_3,Central,North,35.54,2,1,4.0,4,2,0.0,1.6,11,215,1.0,922,55.24,51.24,51.3,3,88.29
run_1788973352,rnd_task_023,robot_2,North,North,33.5,2,1,4.0,4,1,0.0,1.6,15,301,1.0,1480,83.75,79.75,52.0,4,143.31
run_1788973352,rnd_task_024,robot_3,Central,North,38.87,2,1,4.0,4,2,1.37,0.33,17,300,1.0,1533,83.87,79.87,51.7,5,146.41
run_1788973352,rnd_task_025,robot_2,North,North,9.14,2,0,4.0,4,1,0.0,1.6,6,116,1.0,811,45.58,41.58,51.4,3,69.29
run_1788973352,rnd_task_026,robot_2,Central,Central,46.78,2,0,4.0,4,1,0.0,2.25,15,296,1.0,1288,36.71,32.71,51.4,4,61.8
run_1788973352,rnd_task_027,robot_3,South,North,60.85,4,2,4.0,4,2,1.34,0.83,39,1019,1.0,6882,181.86,177.86,51.6,12,322.81
run_1788973352,rnd_task_029,robot_2,North,North,40.46,2,1,4.0,4,1,0.0,0.0,20,318,1.0,1825,51.52,47.52,51.4,4,98.21
run_1788973352,rnd_task_030,robot_4,North,Central,23.19,2,0,4.0,4,2,0.67,0.8,19,398,1.0,3547,105.11,101.11,51.4,6,174.29
run_1788973352,rnd_task_031,robot_2,North,North,11.58,2,0,4.0,4,1,3.28,0.16,6,78,1.0,1083,33.91,29.91,51.8,4,55.71
run_1788973352,rnd_task_032,robot_1,North,Central,43.94,2,1,4.0,4,2,1.19,0.38,20,326,1.0,2904,69.37,65.37,65.9,6,123.5
run_1788973352,rnd_task_033,robot_2,Central,South,66.72,4,2,4.0,4,2,2.06,0.99,17,225,1.0,1756,36.47,32.47,50.9,4,69.11
run_1788973352,rnd_task_034,robot_4,Central,Central,37.45,2,0,4.0,4,1,0.36,1.72,18,178,1.0,1046,32.45,28.45,50.7,4,44.43
run_1788973352,rnd_task_035,robot_2,North,North,19.55,2,0,4.0,4,1,0.0,1.6,24,360,1.0,1833,44.25,40.25,51.5,6,87.39
run_1788973352,rnd_task_036,robot_4,South,South,32.0,2,1,4.0,4,1,0.0,1.6,21,300,1.0,1485,32.56,28.56,51.1,4,69.8
run_1788973352,rnd_task_037,robot_1,South,Central,75.02,4,2,4.0,4,2,0.0,1.6,27,428,1.0,3437,96.91,92.91,66.5,6,156.2
run_1788973352,rnd_task_039,robot_3,South,Central,40.61,2,1,4.0,4,2,0.0,1.6,23,331,1.0,3320,87.83,83.83,51.0,6,154.4
run_1788973352,rnd_task_040,robot_2,North,South,71.72,4,2,4.0,4,2,0.0,1.6,24,276,1.0,3301,82.94,78.94,51.0,5,148.11
run_1788973352,rnd_task_041,robot_4,Central,South,93.74,4,2,4.0,4,2,0.48,1.29,23,272,1.0,3466,86.1,82.1,51.3,5,155.28
run_1788973352,rnd_task_042,robot_1,South,Central,71.04,4,2,4.0,4,2,0.28,1.39,23,234,1.0,2555,59.67,55.67,67.1,4,106.8
run_1788973352,rnd_task_043,robot_3,North,North,13.73,2,0,4.0,4,1,0.0,1.6,21,211,1.0,2220,55.17,51.17,50.9,4,91.82
run_1788973352,rnd_task_046,robot_1,North,South,57.69,4,2,4.0,4,2,0.76,0.93,27,420,1.0,2849,63.9,59.9,66.1,2,118.02
run_1788973352,rnd_task_047,robot_3,Central,North,71.84,2,1,4.0,4,2,0.9,0.27,28,454,1.0,3589,76.87,72.87,51.1,1,146.93
run_1789012563,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.92,0.59,40,700,1.0,3835,77.31,73.31,52.2,3,176.31
run_1789012563,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,0.96,0.4,34,395,1.0,1891,53.4,49.4,51.8,3,91.1
run_1789012563,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.78,0.0,33,353,1.0,1424,38.29,34.29,51.6,3,68.0
run_1789012563,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.04,0.77,40,731,1.0,3767,103.21,99.21,52.0,3,179.51
run_1789022436,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.74,0.35,35,441,1.0,2325,42.58,38.58,52.4,4,102.02
run_1789022436,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,1.12,0.33,34,435,1.0,2115,47.72,43.72,52.1,3,94.01
run_1789022436,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.48,0.0,35,453,1.0,2146,63.24,59.24,52.5,5,101.61
run_1789022436,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.08,0.98,36,610,1.0,2792,77.57,73.57,52.4,6,141.5
run_1789022436,rnd_task_006,robot_3,Central,South,32.34,2,0,4.0,4,2,0.0,1.6,16,241,1.0,1323,41.8,37.8,52.4,6,77.9
run_1789022436,rnd_task_007,robot_4,South,North,47.9,4,2,4.0,4,2,0.58,0.38,28,342,1.0,1809,56.27,52.27,52.2,6,103.8
run_1789022436,rnd_task_008,robot_1,Central,North,41.91,2,1,4.0,4,2,0.66,1.0,37,702,1.0,4461,126.7,122.7,53.0,8,210.01
run_1789022436,rnd_task_009,robot_2,South,South,4.48,2,0,4.0,4,1,0.18,1.13,29,460,1.0,3246,79.93,75.93,53.2,6,144.6
run_1789022436,rnd_task_010,robot_3,South,Central,70.06,4,2,4.0,4,2,0.22,1.35,17,246,1.0,1719,43.13,39.13,53.4,4,77.5
run_1789022436,rnd_task_011,robot_4,Central,Central,60.91,2,1,4.0,4,1,0.08,1.02,20,495,1.0,3250,77.65,73.65,53.0,6,143.8
run_1789022436,rnd_task_012,robot_3,North,North,14.74,2,0,4.0,4,1,0.61,0.45,20,413,1.0,2392,61.97,57.97,53.1,6,111.29
run_1789022436,rnd_task_013,robot_2,South,North,77.84,4,2,4.0,4,2,0.77,1.17,22,655,1.0,3220,82.9,78.9,52.3,6,150.89
run_1789022436,rnd_task_015,robot_1,Central,North,100.1,4,2,4.0,4,2,0.29,1.17,35,971,1.0,4674,112.24,108.24,52.6,7,216.6
run_1789022436,rnd_task_016,robot_4,North,North,43.06,2,1,4.0,4,1,1.15,0.92,22,613,1.0,2991,59.89,55.89,52.0,5,133.7
run_1789022436,rnd_task_017,robot_3,North,North,53.99,2,1,4.0,4,1,1.34,0.89,39,1174,1.0,7713,181.51,177.51,52.8,9,320.4
run_1789022436,rnd_task_018,robot_2,South,North,68.63,4,2,4.0,4,2,0.18,1.24,33,569,1.0,4139,82.9,78.9,52.8,5,171.41
run_1789022436,rnd_task_019,robot_4,South,North,72.98,4,2,4.0,4,2,0.58,0.68,30,510,1.0,3953,82.63,78.63,52.5,5,160.59
run_1789022436,rnd_task_020,robot_1,North,North,26.6,2,1,4.0,4,1,1.8,0.39,18,301,1.0,3094,61.14,57.14,53.1,5,120.8
run_1789022436,rnd_task_022,robot_2,Central,North,35.54,2,1,4.0,4,2,0.0,0.39,22,460,1.0,2715,70.6,66.6,52.8,7,115.3
run_1789022436,rnd_task_023,robot_4,North,North,33.5,2,1,4.0,4,1,0.0,1.6,17,210,1.0,1547,32.94,28.94,51.9,5,58.1
run_1789022436,rnd_task_024,robot_1,Central,North,38.87,2,1,4.0,4,2,0.8,0.41,18,316,1.0,1821,38.76,34.76,53.0,5,79.79
run_1789022436,rnd_task_025,robot_3,North,North,9.14,2,0,4.0,4,1,0.0,1.6,18,258,1.0,1160,35.41,31.41,53.2,6,60.1
run_1789022436,rnd_task_026,robot_4,Central,Central,46.78,2,0,4.0,4,1,0.0,1.6,21,331,1.0,1373,41.8,37.8,52.7,6,73.8
run_1789022436,rnd_task_027,robot_2,South,North,60.85,4,2,4.0,4,2,0.3,0.91,33,453,1.0,3924,94.96,90.96,52.6,6,181.71
run_1789022436,rnd_task_028,robot_1,South,South,36.57,2,1,4.0,4,1,0.58,0.56,33,446,1.0,4163,97.83,93.83,52.9,6,186.58
run_1789022436,rnd_task_029,robot_3,North,North,40.46,2,1,4.0,4,1,0.0,0.17,23,243,1.0,1613,38.87,34.87,52.9,4,72.64
run_1789022436,rnd_task_030,robot_4,North,Central,23.19,2,0,4.0,4,2,1.19,0.66,24,282,1.0,3447,80.58,76.58,52.0,5,150.62
run_1789022436,rnd_task_031,robot_3,North,North,11.58,2,0,4.0,4,1,0.23,1.57,10,122,1.0,1050,34.59,30.59,51.9,3,51.4
run_1789022436,rnd_task_035,robot_1,North,North,19.55,2,0,4.0,4,1,0.0,1.6,17,223,1.0,4176,78.86,74.86,52.6,3,134.89
run_1789022436,rnd_task_036,robot_4,South,South,32.0,2,1,4.0,4,1,0.0,1.6,13,108,1.0,2441,39.66,35.66,52.9,1,77.69
run_1789022436,rnd_task_037,robot_4,South,Central,75.02,4,2,4.0,4,2,0.0,1.6,12,217,1.0,3020,57.98,53.98,52.1,2,100.7
run_1789022436,rnd_task_038,robot_1,Central,South,23.83,2,0,4.0,4,2,0.0,1.6,15,169,1.0,2817,53.89,49.89,52.5,2,95.69
run_1789022436,rnd_task_039,robot_4,South,Central,40.61,2,1,4.0,4,2,0.0,1.6,12,156,1.0,3642,72.23,68.23,52.1,3,128.2
run_1789022436,rnd_task_040,robot_2,North,South,71.72,4,2,4.0,4,2,1.33,0.37,23,262,1.0,4068,85.48,81.48,52.5,3,162.0
run_1789022436,rnd_task_041,robot_1,Central,South,93.74,4,2,4.0,4,2,0.0,1.6,23,238,1.0,3018,67.64,63.64,52.7,4,128.78
run_1789022436,rnd_task_043,robot_4,North,North,13.73,2,0,4.0,4,1,1.52,0.29,26,341,1.0,3661,96.27,92.27,52.2,4,162.29
run_1789022436,rnd_task_044,robot_2,South,North,71.83,4,2,4.0,4,2,0.0,1.6,23,384,1.0,3211,79.61,75.61,52.6,5,148.09
run_1789022436,rnd_task_045,robot_1,North,North,50.15,2,1,4.0,4,1,0.13,1.25,18,270,1.0,2296,45.29,41.29,53.2,3,101.02
run_1789022436,rnd_task_046,robot_4,North,South,57.69,4,2,4.0,4,2,0.05,1.63,17,283,1.0,2124,52.73,48.73,52.1,3,96.6
run_1789022436,rnd_task_047,robot_1,Central,North,71.84,2,1,4.0,4,2,0.0,1.6,15,366,1.0,3390,74.22,70.22,52.8,2,137.51
run_1789027296,rnd_task_001,robot_4,North,South,56.62,4,2,4.0,4,2,0.17,0.46,40,664,1.0,1783,51.44,47.44,75.1,3,131.12
run_1789027296,rnd_task_002,robot_3,South,Central,84.71,4,2,4.0,4,2,0.33,0.0,35,512,1.0,1276,51.62,47.62,75.1,3,95.9
run_1789027296,rnd_task_003,robot_1,South,South,14.5,2,0,4.0,4,1,0.59,0.62,42,700,1.0,1771,78.91,74.91,74.7,3,137.11
run_1789027296,rnd_task_004,robot_2,North,North,30.2,2,1,4.0,4,1,0.07,3.1,34,433,1.0,921,36.72,32.72,74.6,3,74.02
run_1789129941,rnd_task_001,robot_1,South,South,24.94,2,0,0.46,4,1,0.05,0.01,2,17,0.044,109,255.64,251.64,500.0,3,496.4
run_1789129941,rnd_task_002,robot_2,North,North,35.25,2,1,0.46,4,1,0.1,0.09,7,47,0.076,123,580.92,576.92,500.0,6,968.2
run_1789129941,rnd_task_003,robot_3,South,North,85.6,4,2,0.46,4,2,0.03,0.02,5,34,0.074,72,356.82,352.82,500.0,4,677.8
run_1789129941,rnd_task_004,robot_4,North,North,30.2,2,1,0.46,4,1,0.01,0.07,6,37,0.075,72,478.3,474.3,500.0,5,774.4
run_1789129941,rnd_task_005,robot_1,North,South,50.67,4,2,0.46,4,2,0.0,0.67,7,42,0.073,53,510.1,506.1,500.0,6,849.48
run_1789129941,rnd_task_006,robot_3,North,South,65.89,4,2,0.46,4,2,0.02,0.27,7,49,0.071,197,363.72,359.72,500.0,6,989.74
run_1789129941,rnd_task_007,robot_4,South,North,66.35,4,2,0.46,4,2,0.06,0.23,12,79,0.078,267,845.06,841.06,500.0,8,1544.94
run_1789129941,rnd_task_008,robot_2,North,South,6.0,0,2,0.46,4,2,0.13,0.31,7,53,0.087,209,460.24,456.24,500.0,5,942.6
run_1789129941,rnd_task_009,robot_1,North,Central,64.69,4,2,0.46,4,2,0.06,0.13,6,54,0.1,210,426.1,422.1,500.0,5,823.46
run_1789129941,rnd_task_010,robot_3,Central,North,100.1,4,2,0.46,4,2,0.0,0.0,8,47,0.094,71,274.5,270.5,500.0,6,744.0
run_1789129941,rnd_task_013,robot_2,North,South,43.19,4,2,0.46,4,2,0.0,0.18,7,37,0.071,103,593.72,589.72,500.0,6,761.2
run_1789129941,rnd_task_014,robot_1,North,North,6.0,0,1,0.46,4,1,0.01,0.0,8,46,0.085,100,505.88,501.88,500.0,6,795.86
run_1789129941,rnd_task_015,robot_4,South,North,82.81,4,2,0.46,4,2,0.14,0.06,17,120,0.066,608,2603.26,2599.26,500.0,10,2959.4
run_1789129941,rnd_task_016,robot_3,North,South,59.88,4,2,0.46,4,2,0.01,0.0,8,48,0.077,138,767.84,763.84,500.0,5,939.38
run_1789129941,rnd_task_017,robot_2,South,North,97.33,4,2,0.46,4,2,0.0,0.0,6,41,0.075,119,381.52,377.52,500.0,5,798.68
run_1789129941,rnd_task_018,robot_1,Central,South,0.67,0,2,0.46,4,2,0.05,0.0,5,26,0.056,97,336.16,332.16,500.0,5,638.2
run_1789129941,rnd_task_019,robot_3,Central,Central,78.22,4,2,0.46,4,1,0.02,0.0,5,24,0.064,92,155.84,151.84,500.0,5,497.2
run_1789129941,rnd_task_020,robot_2,South,South,22.15,2,0,0.46,4,1,0.14,0.0,7,48,0.05,419,1067.16,1063.16,500.0,5,1441.8
run_1789129941,rnd_task_021,robot_1,South,Central,22.65,2,0,0.46,4,2,0.17,0.0,5,30,0.052,285,425.98,421.98,500.0,4,804.18
run_1789129941,rnd_task_022,robot_3,North,South,48.39,4,2,0.46,4,2,0.01,0.16,8,49,0.049,369,449.28,445.28,500.0,3,1516.4
run_1789131433,rnd_task_001,robot_4,North,North,22.26,2,1,0.46,4,1,0.02,0.0,4,23,0.068,60,337.9,333.9,500.0,4,531.8
run_1789131433,rnd_task_002,robot_3,South,North,52.36,4,2,0.46,4,2,0.15,0.03,7,47,0.04,668,1231.9,1227.9,500.0,7,1820.0
run_1789131433,rnd_task_003,robot_1,Central,Central,42.28,2,0,0.46,4,1,0.03,0.0,4,22,0.07,31,269.7,265.7,500.0,3,427.4
run_1789131433,rnd_task_004,robot_2,Central,South,69.97,4,2,0.46,4,2,0.05,0.0,6,35,0.064,130,669.4,665.4,500.0,5,880.4
run_1789131433,rnd_task_005,robot_1,North,Central,81.91,4,2,0.46,4,2,0.18,0.16,4,26,0.021,866,1150.34,1146.34,500.0,7,1793.0
run_1789131433,rnd_task_006,robot_4,North,North,35.25,2,1,0.46,4,1,0.26,0.06,2,19,0.021,564,844.74,840.74,500.0,4,1222.02
run_1789131433,rnd_task_007,robot_2,North,South,68.9,4,2,0.46,4,2,0.23,0.08,5,30,0.021,1043,1984.8,1980.8,500.0,6,2207.38
run_1789131433,rnd_task_008,robot_4,North,North,0.85,0,1,0.46,4,1,0.13,0.11,6,34,0.032,590,672.12,668.12,500.0,6,1542.0
