timestamp,robot,battery,current,voltage,charging,energy_used
1022.5000000000001,robot_2,99.94566345214844,1.2,14.8,False,0.05
1023.0000000000001,robot_1,99.96379852294922,1.2,14.8,False,0.04
1023.0000000000001,robot_6,99.96620178222656,1.2,14.8,False,0.03
1023.0000000000001,robot_4,99.86566925048828,1.2,14.8,True,0.13
1023.0000000000001,robot_2,99.9356689453125,1.2,14.8,False,0.06
1023.0000000000001,robot_3,99.9665298461914,1.2,14.8,False,0.03
1023.5000000000001,robot_4,99.85066986083984,1.2,14.8,False,0.15
1023.5000000000001,robot_3,99.95586395263672,1.2,14.8,False,0.04
1023.5000000000001,robot_2,99.92066955566406,1.2,14.8,False,0.08
1024.02,robot_6,99.9542007446289,1.2,14.8,False,0.05
1024.02,robot_4,99.84500122070312,1.2,14.8,False,0.15
1024.02,robot_3,99.95453643798828,1.2,14.8,True,0.05
1024.5,robot_4,99.83433532714844,1.2,14.8,False,0.17
1024.5,robot_2,99.89566802978516,1.2,14.8,False,0.1
1024.5,robot_8,99.92326354980469,1.2,14.8,True,0.08
1024.5,robot_3,99.95252990722656,1.2,14.8,False,0.05
1025.0,robot_5,99.95866394042969,1.2,14.8,False,0.04
1025.0,robot_6,99.92919921875,1.2,14.8,False,0.07
1025.0,robot_4,99.83300018310547,1.2,14.8,False,0.17
1025.0,robot_3,99.95120239257812,1.2,14.8,True,0.05
1025.0,robot_8,99.92193603515625,1.2,14.8,True,0.08
1025.5,robot_1,99.95079803466797,1.2,14.8,True,0.05
1025.5,robot_5,99.9566650390625,1.2,14.8,True,0.04
1025.5,robot_8,99.91993713378906,1.2,14.8,False,0.08
1025.5,robot_6,99.91419982910156,1.2,14.8,True,0.09
1025.5,robot_7,99.95899963378906,1.2,14.8,True,0.04
1025.5,robot_2,99.87066650390625,1.2,14.8,True,0.13
1025.5,robot_3,99.94920349121094,1.2,14.8,True,0.05
1026.0,robot_6,99.9041976928711,1.2,14.8,False,0.1
1026.0,robot_7,99.9576644897461,1.2,14.8,False,0.04
1026.0,robot_1,99.94080352783203,1.2,14.8,False,0.06
1026.02,robot_2,99.86066436767578,1.2,14.8,False,0.14
1026.02,robot_3,99.94786834716797,1.2,14.8,True,0.05
1026.02,robot_4,99.82533264160156,1.2,14.8,True,0.17
1026.5,robot_5,99.95333099365234,1.2,14.8,True,0.05
1026.5,robot_7,99.95133209228516,1.2,14.8,False,0.05
1026.5,robot_2,99.8499984741211,1.2,14.8,False,0.15
1026.5,robot_3,99.94586944580078,1.2,14.8,False,0.05
1026.5,robot_4,99.81466674804688,1.2,14.8,False,0.19
1027.0,robot_5,99.9520034790039,1.2,14.8,True,0.05
1027.0,robot_3,99.94453430175781,1.2,14.8,False,0.06
1027.0,robot_2,99.83999633789062,1.2,14.8,True,0.16
1027.0,robot_7,99.94132995605469,1.2,14.8,True,0.06
1027.5,robot_5,99.94999694824219,1.2,14.8,True,0.05
1027.5,robot_1,99.90513610839844,1.2,14.8,True,0.09
1027.5,robot_7,99.92633056640625,1.2,14.8,False,0.07
1027.5,robot_2,99.83366394042969,1.2,14.8,False,0.17
1027.5,robot_3,99.94253540039062,1.2,14.8,False,0.06
1027.5,robot_4,99.79833221435547,1.2,14.8,False,0.2
1028.0,robot_8,99.86859893798828,1.2,14.8,False,0.13
1028.0,robot_1,99.89513397216797,1.2,14.8,False,0.1
1028.0,robot_2,99.82366943359375,1.2,14.8,False,0.18
1028.0,robot_7,99.91633605957031,1.2,14.8,False,0.08
1028.0800000000002,robot_4,99.788330078125,1.2,14.8,False,0.21
1028.5,robot_4,99.77766418457031,1.2,14.8,False,0.22
1028.5,robot_7,99.9143295288086,1.2,14.8,False,0.09
1028.5,robot_1,99.88880157470703,1.2,14.8,True,0.11
1028.5,robot_3,99.93920135498047,1.2,14.8,False,0.06
1028.5,robot_2,99.82166290283203,1.2,14.8,False,0.18
1029.0,robot_6,99.84220123291016,1.2,14.8,False,0.16
1029.0,robot_1,99.88746643066406,1.2,14.8,False,0.11
1029.0,robot_2,99.8203353881836,1.2,14.8,False,0.18
1029.0,robot_3,99.9378662109375,1.2,14.8,False,0.06
1029.1000000000001,robot_4,99.77633666992188,1.2,14.8,False,0.22
1029.5,robot_6,99.83153533935547,1.2,14.8,True,0.17
1029.5,robot_5,99.9433364868164,1.2,14.8,False,0.06
1029.5,robot_8,99.84593200683594,1.2,14.8,True,0.15
1029.5,robot_1,99.88546752929688,1.2,14.8,True,0.11
1029.5,robot_3,99.93586730957031,1.2,14.8,True,0.06
1029.5,robot_4,99.7613296508789,1.2,14.8,True,0.24
1030.0,robot_5,99.94200134277344,1.2,14.8,False,0.06
1030.0,robot_6,99.821533203125,1.2,14.8,False,0.18
1030.0,robot_2,99.80400085449219,1.2,14.8,True,0.2
1030.0,robot_1,99.8841323852539,1.2,14.8,True,0.12
1030.0,robot_7,99.90966796875,1.2,14.8,False,0.09
1030.0,robot_3,99.93453216552734,1.2,14.8,True,0.07
1030.1000000000001,robot_4,99.75133514404297,1.2,14.8,False,0.25
1030.5,robot_5,99.94000244140625,1.2,14.8,False,0.06
1030.5,robot_3,99.93253326416016,1.2,14.8,False,0.07
1030.5,robot_1,99.88213348388672,1.2,14.8,False,0.12
1030.5,robot_6,99.81520080566406,1.2,14.8,False,0.18
1031.0,robot_8,99.8109359741211,1.2,14.8,False,0.19
1031.0,robot_3,99.93119812011719,1.2,14.8,False,0.07
1031.0,robot_1,99.88079833984375,1.2,14.8,False,0.12
1031.0,robot_7,99.90633392333984,1.2,14.8,False,0.09
1031.0,robot_6,99.80953216552734,1.2,14.8,False,0.19
1031.0,robot_2,99.79633331298828,1.2,14.8,True,0.2
1031.02,robot_4,99.73066711425781,1.2,14.8,False,0.27
1031.5,robot_4,99.72866821289062,1.2,14.8,False,0.27
1031.5,robot_1,99.87446594238281,1.2,14.8,False,0.13
1031.5,robot_6,99.8031997680664,1.2,14.8,False,0.2
1031.5,robot_2,99.79000091552734,1.2,14.8,False,0.21
1031.5,robot_7,99.9000015258789,1.2,14.8,False,0.1
1031.52,robot_3,99.92919921875,1.2,14.8,False,0.07
1032.0,robot_5,99.93533325195312,1.2,14.8,True,0.06
1032.0,robot_7,99.88999938964844,1.2,14.8,False,0.11
1032.0800000000002,robot_2,99.77999877929688,1.2,14.8,False,0.22
1032.1000000000001,robot_4,99.72733306884766,1.2,14.8,False,0.27
1032.5,robot_7,99.88800048828125,1.2,14.8,True,0.11
1032.5,robot_1,99.87113189697266,1.2,14.8,True,0.13
1032.5,robot_3,99.92586517333984,1.2,14.8,True,0.07
1032.5,robot_2,99.77799987792969,1.2,14.8,True,0.22
1033.0,robot_2,99.77666473388672,1.2,14.8,True,0.22
1033.0,robot_1,99.86546325683594,1.2,14.8,False,0.13
1033.0,robot_5,99.93199920654297,1.2,14.8,True,0.07
1033.0,robot_3,99.92453002929688,1.2,14.8,True,0.08
1033.02,robot_4,99.71099853515625,1.2,14.8,False,0.29
1033.5,robot_4,99.70466613769531,1.2,14.8,True,0.3
1033.5,robot_7,99.8846664428711,1.2,14.8,True,0.12
1033.5,robot_8,99.75460052490234,1.2,14.8,True,0.25
1033.5,robot_2,99.77033233642578,1.2,14.8,True,0.23
1033.5,robot_3,99.92253112792969,1.2,14.8,True,0.08
1034.0,robot_8,99.75326538085938,1.2,14.8,True,0.25
1034.0,robot_1,99.84480285644531,1.2,14.8,False,0.16
1034.0,robot_5,99.92866516113281,1.2,14.8,False,0.07
1034.0,robot_3,99.92120361328125,1.2,14.8,True,0.08
1034.0,robot_7,99.88333129882812,1.2,14.8,False,0.12
1034.0,robot_4,99.69466400146484,1.2,14.8,False,0.31
1034.04,robot_2,99.76033020019531,1.2,14.8,True,0.24
1034.5,robot_6,99.75420379638672,1.2,14.8,True,0.25
1034.5,robot_7,99.88133239746094,1.2,14.8,True,0.12
1034.5,robot_5,99.92666625976562,1.2,14.8,False,0.07
1034.52,robot_4,99.6796646118164,1.2,14.8,False,0.32
1034.52,robot_2,99.74533081054688,1.2,14.8,False,0.25
1035.0,robot_6,99.74420166015625,1.2,14.8,True,0.26
1035.0,robot_3,99.9092025756836,1.2,14.8,True,0.09
1035.0,robot_7,99.87999725341797,1.2,14.8,False,0.12
1035.0,robot_2,99.73533630371094,1.2,14.8,False,0.26
1035.0,robot_1,99.8284683227539,1.2,14.8,True,0.17
1035.02,robot_4,99.67400360107422,1.2,14.8,False,0.33
1035.5,robot_6,99.73786926269531,1.2,14.8,False,0.26
1035.5,robot_1,99.81346893310547,1.2,14.8,True,0.19
1035.5,robot_7,99.87799835205078,1.2,14.8,True,0.12
1035.5,robot_2,99.7203369140625,1.2,14.8,False,0.28
1035.5,robot_4,99.663330078125,1.2,14.8,True,0.34
1036.0,robot_6,99.73653411865234,1.2,14.8,False,0.26
1036.0,robot_5,99.9219970703125,1.2,14.8,False,0.08
1036.0,robot_1,99.803466796875,1.2,14.8,True,0.2
1036.0,robot_7,99.87666320800781,1.2,14.8,True,0.12
1036.0,robot_3,99.90586853027344,1.2,14.8,False,0.09
1036.1000000000001,robot_4,99.65333557128906,1.2,14.8,True,0.35
1036.1000000000001,robot_2,99.71033477783203,1.2,14.8,True,0.29
1036.5,robot_6,99.73453521728516,1.2,14.8,True,0.27
1036.5,robot_4,99.63833618164062,1.2,14.8,True,0.36
1036.5,robot_2,99.70833587646484,1.2,14.8,True,0.29
1036.5,robot_3,99.90386962890625,1.2,14.8,True,0.1
1037.0,robot_5,99.91866302490234,1.2,14.8,False,0.08
1037.0,robot_8,99.7432632446289,1.2,14.8,False,0.26
1037.0,robot_7,99.87333679199219,1.2,14.8,False,0.13
1037.0800000000002,robot_2,99.70700073242188,1.2,14.8,False,0.29
1037.0800000000002,robot_4,99.62833404541016,1.2,14.8,False,0.37
1037.5,robot_4,99.61333465576172,1.2,14.8,True,0.39
1037.5,robot_5,99.91666412353516,1.2,14.8,True,0.08
1038.0,robot_8,99.72693634033203,1.2,14.8,False,0.27
1038.0,robot_5,99.91533660888672,1.2,14.8,True,0.08
1038.0,robot_6,99.72553253173828,1.2,14.8,False,0.27
1038.0,robot_1,99.78379821777344,1.2,14.8,True,0.22
1038.0,robot_3,99.89486694335938,1.2,14.8,False,0.11
1038.02,robot_2,99.70366668701172,1.2,14.8,False,0.3
1038.0600000000002,robot_4,99.60333251953125,1.2,14.8,False,0.4
1038.5,robot_7,99.86799621582031,1.2,14.8,False,0.13
1038.5,robot_8,99.7119369506836,1.2,14.8,False,0.29
1038.52,robot_3,99.89286804199219,1.2,14.8,False,0.11
1039.0,robot_6,99.71786499023438,1.2,14.8,True,0.28
1039.0,robot_3,99.89153289794922,1.2,14.8,True,0.11
1039.0,robot_1,99.77179718017578,1.2,14.8,True,0.23
1039.04,robot_4,99.5826644897461,1.2,14.8,True,0.42
1039.0600000000002,robot_2,99.69166564941406,1.2,14.8,True,0.31
1039.5,robot_8,99.69560241699219,1.2,14.8,False,0.3
1039.5,robot_6,99.70286560058594,1.2,14.8,False,0.3
1039.5,robot_4,99.57633209228516,1.2,14.8,False,0.42
1039.5,robot_7,99.86466979980469,1.2,14.8,False,0.14
1040.0,robot_6,99.70153045654297,1.2,14.8,True,0.3
1040.0,robot_1,99.75113677978516,1.2,14.8,True,0.25
1040.0,robot_3,99.88819885253906,1.2,14.8,True,0.11
1040.02,robot_7,99.86333465576172,1.2,14.8,False,0.14
1040.04,robot_4,99.56632995605469,1.2,14.8,False,0.43
1040.0800000000002,robot_2,99.6709976196289,1.2,14.8,True,0.33
1040.5,robot_8,99.69226837158203,1.2,14.8,True,0.31
1040.5,robot_2,99.66466522216797,1.2,14.8,False,0.34
1040.52,robot_7,99.86133575439453,1.2,14.8,False,0.14
1041.0,robot_8,99.69093322753906,1.2,14.8,False,0.31
1041.0,robot_6,99.69819641113281,1.2,14.8,False,0.3
1041.0,robot_7,99.86000061035156,1.2,14.8,True,0.14
1041.0,robot_3,99.8848648071289,1.2,14.8,True,0.12
1041.0600000000002,robot_4,99.54133605957031,1.2,14.8,False,0.46
1041.0800000000002,robot_2,99.6546630859375,1.2,14.8,False,0.35
1041.5,robot_8,99.68893432617188,1.2,14.8,True,0.31
1041.5,robot_2,99.63966369628906,1.2,14.8,False,0.36
1041.5,robot_5,99.90333557128906,1.2,14.8,False,0.1
1041.5,robot_7,99.85800170898438,1.2,14.8,True,0.14
1041.5,robot_4,99.5393295288086,1.2,14.8,True,0.46
1041.5,robot_3,99.88286590576172,1.2,14.8,True,0.12
1042.0,robot_8,99.6875991821289,1.2,14.8,True,0.31
1042.0,robot_5,99.9020004272461,1.2,14.8,False,0.1
1042.0,robot_1,99.70980072021484,1.2,14.8,True,0.29
1042.0,robot_7,99.8566665649414,1.2,14.8,True,0.14
1042.0,robot_6,99.69486999511719,1.2,14.8,True,0.31
1042.0,robot_3,99.88153076171875,1.2,14.8,True,0.12
1042.0,robot_2,99.63400268554688,1.2,14.8,False,0.37
1042.0800000000002,robot_4,99.53800201416016,1.2,14.8,True,0.46
1042.5,robot_1,99.6948013305664,1.2,14.8,True,0.31
1042.5,robot_5,99.9000015258789,1.2,14.8,True,0.1
1042.5,robot_8,99.68126678466797,1.2,14.8,True,0.32
1042.5,robot_7,99.85466766357422,1.2,14.8,True,0.15
1042.5,robot_2,99.63200378417969,1.2,14.8,True,0.37
1043.0,robot_5,99.89866638183594,1.2,14.8,False,0.1
1043.0,robot_8,99.6712646484375,1.2,14.8,True,0.33
1043.0,robot_6,99.69153594970703,1.2,14.8,False,0.31
1043.0,robot_7,99.85333251953125,1.2,14.8,False,0.15
1043.0,robot_1,99.68479919433594,1.2,14.8,True,0.32
1043.0600000000002,robot_4,99.53033447265625,1.2,14.8,True,0.47
1043.0600000000002,robot_2,99.63066864013672,1.2,14.8,True,0.37
1043.5,robot_4,99.51533508300781,1.2,14.8,False,0.48
1043.5,robot_7,99.85133361816406,1.2,14.8,True,0.15
1043.5,robot_3,99.85453033447266,1.2,14.8,False,0.15
1044.0,robot_8,99.65926361083984,1.2,14.8,False,0.34
1044.0,robot_6,99.68820190429688,1.2,14.8,False,0.31
1044.0,robot_3,99.85320281982422,1.2,14.8,False,0.15
1044.0,robot_1,99.65979766845703,1.2,14.8,True,0.34
1044.0,robot_7,99.8499984741211,1.2,14.8,False,0.15
1044.0,robot_4,99.50533294677734,1.2,14.8,False,0.49
1044.0600000000002,robot_2,99.61000061035156,1.2,14.8,False,0.39
1044.5,robot_6,99.68620300292969,1.2,14.8,True,0.31
1044.5,robot_5,99.8933334350586,1.2,14.8,False,0.11
1044.5,robot_7,99.8479995727539,1.2,14.8,False,0.15
1044.5,robot_2,99.59500122070312,1.2,14.8,False,0.4
1044.5,robot_3,99.8511962890625,1.2,14.8,False,0.15
1045.0,robot_5,99.89199829101562,1.2,14.8,True,0.11
1045.0,robot_6,99.68486785888672,1.2,14.8,False,0.32
1045.0,robot_1,99.65213012695312,1.2,14.8,False,0.35
1045.0,robot_7,99.84666442871094,1.2,14.8,False,0.15
1045.0,robot_4,99.49333190917969,1.2,14.8,False,0.51
1045.02,robot_2,99.58499908447266,1.2,14.8,False,0.42
1045.5,robot_6,99.68286895751953,1.2,14.8,False,0.32
1045.52,robot_8,99.63226318359375,1.2,14.8,False,0.37
1045.52,robot_4,99.48699951171875,1.2,14.8,False,0.51
1045.54,robot_7,99.84466552734375,1.2,14.8,False,0.16
1045.54,robot_3,99.84786987304688,1.2,14.8,True,0.15
1045.5600000000002,robot_2,99.56999969482422,1.2,14.8,False,0.43
1046.0,robot_5,99.88866424560547,1.2,14.8,True,0.11
1046.0,robot_1,99.64013671875,1.2,14.8,False,0.36
1046.0,robot_3,99.8465347290039,1.2,14.8,False,0.15
1046.0,robot_7,99.84333038330078,1.2,14.8,True,0.16
1046.04,robot_4,99.47699737548828,1.2,14.8,True,0.52
1046.04,robot_2,99.55999755859375,1.2,14.8,False,0.44
1046.52,robot_2,99.54499816894531,1.2,14.8,False,0.46
1046.52,robot_6,99.67953491210938,1.2,14.8,False,0.32
1046.54,robot_8,99.62893676757812,1.2,14.8,True,0.37
1046.54,robot_1,99.62512969970703,1.2,14.8,True,0.37
1046.54,robot_4,99.46199798583984,1.2,14.8,False,0.54
1047.0,robot_2,99.53500366210938,1.2,14.8,True,0.46
1047.0,robot_7,99.83999633789062,1.2,14.8,False,0.16
1047.0,robot_3,99.84320068359375,1.2,14.8,False,0.16
1047.04,robot_4,99.4520034790039,1.2,14.8,True,0.55
1047.5,robot_8,99.62560272216797,1.2,14.8,False,0.37
1047.5,robot_5,99.88333129882812,1.2,14.8,False,0.12
1047.5,robot_4,99.44566345214844,1.2,14.8,True,0.55
1047.5,robot_3,99.84120178222656,1.2,14.8,False,0.16
1047.5,robot_2,99.5199966430664,1.2,14.8,False,0.48
1047.52,robot_7,99.83799743652344,1.2,14.8,False,0.16
1048.0,robot_5,99.88200378417969,1.2,14.8,False,0.12
1048.0,robot_6,99.67486572265625,1.2,14.8,False,0.33
1048.0,robot_7,99.836669921875,1.2,14.8,False,0.16
1048.0600000000002,robot_4,99.4356689453125,1.2,14.8,False,0.56
1048.1000000000001,robot_2,99.51866912841797,1.2,14.8,True,0.48
1048.5,robot_5,99.87999725341797,1.2,14.8,True,0.12
1048.5,robot_6,99.67286682128906,1.2,14.8,True,0.33
1048.5,robot_2,99.51667022705078,1.2,14.8,False,0.48
1048.5,robot_4,99.42933654785156,1.2,14.8,True,0.57
1049.0,robot_8,99.6166000366211,1.2,14.8,False,0.38
1049.0,robot_5,99.87866973876953,1.2,14.8,False,0.12
1049.0,robot_6,99.6715316772461,1.2,14.8,False,0.33
1049.0,robot_7,99.83333587646484,1.2,14.8,False,0.17
1049.02,robot_4,99.42366790771484,1.2,14.8,False,0.58
1049.04,robot_2,99.50666809082031,1.2,14.8,False,0.49
1049.5,robot_4,99.42166900634766,1.2,14.8,False,0.58
1049.5,robot_5,99.87666320800781,1.2,14.8,True,0.12
1049.5,robot_2,99.49166870117188,1.2,14.8,True,0.51
1049.5,robot_8,99.61026763916016,1.2,14.8,True,0.39
1049.5,robot_3,99.83453369140625,1.2,14.8,True,0.17
1049.5,robot_6,99.6695327758789,1.2,14.8,True,0.33
1050.0,robot_5,99.87533569335938,1.2,14.8,True,0.12
1050.0,robot_1,99.57479858398438,1.2,14.8,False,0.43
1050.0,robot_6,99.66819763183594,1.2,14.8,True,0.33
1050.0,robot_3,99.83319854736328,1.2,14.8,False,0.17
1050.0,robot_7,99.83000183105469,1.2,14.8,False,0.17
1050.1000000000001,robot_2,99.4816665649414,1.2,14.8,False,0.52
1050.1000000000001,robot_4,99.42033386230469,1.2,14.8,True,0.58
1050.5,robot_3,99.8311996459961,1.2,14.8,False,0.17
1050.5,robot_5,99.87333679199219,1.2,14.8,False,0.13
1050.5,robot_7,99.8280029296875,1.2,14.8,True,0.17
1051.0,robot_5,99.87200164794922,1.2,14.8,False,0.13
1051.0,robot_6,99.65619659423828,1.2,14.8,True,0.34
1051.0,robot_7,99.82666778564453,1.2,14.8,True,0.17
1051.0,robot_1,99.54979705810547,1.2,14.8,True,0.45
1051.0600000000002,robot_2,99.4566650390625,1.2,14.8,True,0.54
1051.0800000000002,robot_4,99.41699981689453,1.2,14.8,True,0.58
1051.5,robot_4,99.41500091552734,1.2,14.8,True,0.58
1051.5,robot_7,99.82466888427734,1.2,14.8,True,0.18
1051.5,robot_2,99.44599914550781,1.2,14.8,False,0.55
1052.0,robot_8,99.60226440429688,1.2,14.8,True,0.4
1052.0,robot_6,99.65287017822266,1.2,14.8,False,0.35
1052.0,robot_1,99.53780364990234,1.2,14.8,True,0.46
1052.0,robot_3,99.82653045654297,1.2,14.8,True,0.17
1052.0,robot_7,99.82333374023438,1.2,14.8,True,0.18
1052.04,robot_4,99.41366577148438,1.2,14.8,False,0.59
1052.0600000000002,robot_2,99.44466400146484,1.2,14.8,True,0.56
1052.5,robot_2,99.44266510009766,1.2,14.8,False,0.56
1052.5,robot_4,99.41166687011719,1.2,14.8,True,0.59
1052.5,robot_1,99.53579711914062,1.2,14.8,True,0.46
1052.52,robot_6,99.64653015136719,1.2,14.8,False,0.35
1052.52,robot_7,99.82133483886719,1.2,14.8,True,0.18
1053.0,robot_6,99.63653564453125,1.2,14.8,False,0.36
1053.0,robot_7,99.81999969482422,1.2,14.8,True,0.18
1053.0,robot_8,99.59893035888672,1.2,14.8,False,0.4
1053.04,robot_2,99.44132995605469,1.2,14.8,False,0.56
1053.04,robot_4,99.40166473388672,1.2,14.8,True,0.6
1053.5,robot_5,99.86333465576172,1.2,14.8,True,0.14
1053.5,robot_1,99.51080322265625,1.2,14.8,False,0.49
1053.5,robot_2,99.4393310546875,1.2,14.8,False,0.56
1053.5,robot_4,99.38666534423828,1.2,14.8,False,0.61
1053.5,robot_8,99.59693145751953,1.2,14.8,True,0.4
1054.0,robot_8,99.59559631347656,1.2,14.8,False,0.4
1054.0,robot_5,99.86199951171875,1.2,14.8,False,0.14
1054.0,robot_7,99.81666564941406,1.2,14.8,False,0.18
1054.0,robot_3,99.81986999511719,1.2,14.8,False,0.18
1054.0,robot_1,99.50080108642578,1.2,14.8,False,0.5
1054.0,robot_6,99.6332015991211,1.2,14.8,False,0.37
1054.04,robot_2,99.43367004394531,1.2,14.8,False,0.57
1054.1200000000001,robot_4,99.37666320800781,1.2,14.8,False,0.62
1054.5,robot_8,99.59359741210938,1.2,14.8,False,0.41
