timestamp,run_id,robot_id,x,y,yaw,linear_velocity,angular_velocity,battery,current_task,robot_state,goal_x,goal_y,remaining_distance,planner_state,corridor_id,junction_id,queue_length,nearby_robot_count
1058.14,run_1789030083,robot_6,2.239,-26.465,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1059.0600000000002,run_1789030083,robot_7,3.751,-30.05,-1.569,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1059.6000000000001,run_1789030083,robot_4,7.468,-16.2,-2.75,0.859,1.2,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1060.2,run_1789030083,robot_8,4.756,-16.475,-4.211,-0.158,0.647,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1060.8600000000001,run_1789030083,robot_2,-10.511,-26.342,0.847,0.0,-0.066,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1061.64,run_1789030083,robot_3,-2.251,-29.423,-1.562,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1062.4,run_1789030083,robot_6,2.239,-26.465,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1063.0,run_1789030083,robot_5,0.75,-29.646,-1.566,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1063.74,run_1789030083,robot_8,4.271,-15.54,1.38,0.11,0.547,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1064.38,run_1789030083,robot_1,-8.443,-23.659,1.393,0.346,-0.012,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1065.0,run_1789030083,robot_2,-10.459,-26.289,0.561,0.457,-0.0,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1065.78,run_1789030083,robot_8,4.283,-15.318,0.582,-0.051,-1.2,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1066.26,run_1789030083,robot_2,-10.064,-26.043,0.196,0.035,-0.923,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1067.14,run_1789030083,robot_4,5.351,-16.515,-3.231,-1.051,-0.207,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1067.88,run_1789030083,robot_8,4.023,-15.348,1.393,0.081,1.148,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1068.4,run_1789030083,robot_2,-7.189,-26.027,-1.0,0.0,-0.527,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1069.18,run_1789030083,robot_8,3.753,-13.464,-3.816,-0.03,0.979,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1069.8400000000001,run_1789030083,robot_6,2.239,-26.444,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1070.4,run_1789030083,robot_4,4.976,-15.332,-4.692,-0.038,-0.055,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1071.3400000000001,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1071.74,run_1789030083,robot_5,0.75,-29.636,-1.566,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1072.44,run_1789030083,robot_3,-2.249,-29.668,-1.562,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1073.38,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1073.8400000000001,run_1789030083,robot_5,0.75,-29.63,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1074.54,run_1789030083,robot_1,-12.399,-23.65,-3.546,-2.127,-0.313,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1075.1000000000001,run_1789030083,robot_6,2.239,-26.372,-1.567,0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1075.8600000000001,run_1789030083,robot_2,-6.898,-26.992,-2.04,0.0,-1.152,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1076.6000000000001,run_1789030083,robot_1,-15.175,-24.494,-3.098,-1.015,-0.953,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1076.98,run_1789030083,robot_8,3.631,-8.851,-1.058,0.239,1.023,100.0,,MOVING,0.0,0.0,0.0,EXECUTING,,,0,1
1077.8600000000001,run_1789030083,robot_3,-2.249,-29.668,-1.562,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1078.68,run_1789030083,robot_6,2.239,-26.372,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1079.04,run_1789030083,robot_3,-2.249,-29.668,-1.562,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1079.9,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1080.78,run_1789030083,robot_6,2.239,-26.361,-1.567,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1081.04,run_1789030083,robot_5,0.75,-29.604,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1081.96,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1082.6000000000001,run_1789030083,robot_8,7.218,-10.895,0.321,-0.0,-0.129,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1083.2,run_1789030083,robot_3,-2.249,-29.668,-1.562,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1083.98,run_1789030083,robot_7,3.751,-30.05,-1.568,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1084.3600000000001,run_1789030083,robot_2,-6.498,-28.879,1.42,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1085.18,run_1789030083,robot_5,0.75,-29.6,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1086.0600000000002,run_1789030083,robot_6,2.239,-26.361,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1086.3600000000001,run_1789030083,robot_2,-6.47,-28.58,-4.247,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1087.3600000000001,run_1789030083,robot_2,-6.49,-27.674,1.565,0.017,-0.105,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1088.28,run_1789030083,robot_6,2.239,-26.361,-1.567,0.0,-0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1088.5,run_1789030083,robot_5,0.75,-29.602,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1089.38,run_1789030083,robot_3,-2.249,-29.668,-1.562,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1090.2,run_1789030083,robot_5,0.75,-29.601,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1090.54,run_1789030083,robot_2,-6.481,-25.382,-2.091,-0.0,0.227,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
1091.44,run_1789030083,robot_5,0.75,-29.601,-1.565,-0.0,0.0,100.0,,IDLE,0.0,0.0,0.0,EXECUTING,,,0,1
